Price,Close,High,Low,Open,Volume
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
Datetime,,,,,
2026-01-17 00:00:00+00:00,95459.390625,95523.9765625,95395.0234375,95514.765625,0
2026-01-17 01:00:00+00:00,95366.125,95472.5546875,95351.6171875,95429.03125,0
2026-01-17 02:00:00+00:00,95324.7109375,95370.984375,95194.140625,95356.984375,0
2026-01-17 03:00:00+00:00,95330.2109375,95331.15625,95221.65625,95316.15625,0
2026-01-17 04:00:00+00:00,95307.7109375,95324.578125,95221.28125,95324.578125,0
2026-01-17 05:00:00+00:00,95249.34375,95316.96875,95240.34375,95259.3203125,0
2026-01-17 06:00:00+00:00,95225.6171875,95280.1484375,95153.5625,95261.390625,0
2026-01-17 07:00:00+00:00,95061.109375,95196.7421875,95030.25,95196.7421875,0
2026-01-17 08:00:00+00:00,95203.4296875,95214.6640625,95020.9609375,95051.65625,0
2026-01-17 09:00:00+00:00,95212.46875,95234.890625,95138.0859375,95199.6953125,0
2026-01-17 10:00:00+00:00,95077.9453125,95219.2265625,95064.84375,95211.2890625,0
2026-01-17 11:00:00+00:00,95255.2421875,95268.0,95029.234375,95066.109375,0
2026-01-17 12:00:00+00:00,95205.4140625,95312.90625,95199.9921875,95267.8359375,0
2026-01-17 13:00:00+00:00,95374.9140625,95398.953125,95152.8828125,95210.578125,0
2026-01-17 14:00:00+00:00,95383.328125,95490.3125,95312.4765625,95383.0859375,0
2026-01-17 15:00:00+00:00,95525.6328125,95596.8828125,95396.1484375,95422.125,0
2026-01-17 16:00:00+00:00,95278.6171875,95509.640625,95201.4140625,95509.640625,0
2026-01-17 17:00:00+00:00,95323.453125,95398.703125,95259.0703125,95277.421875,0
2026-01-17 18:00:00+00:00,95382.875,95428.2421875,95330.4140625,95330.4140625,0
2026-01-17 19:00:00+00:00,95261.3515625,95396.4296875,95247.890625,95396.4296875,0
2026-01-17 20:00:00+00:00,95343.6796875,95345.1640625,95242.265625,95259.2578125,0
2026-01-17 21:00:00+00:00,95257.078125,95367.46875,95239.3046875,95339.0546875,0
2026-01-17 22:00:00+00:00,95156.2421875,95273.8125,95011.4375,95270.3203125,0
2026-01-17 23:00:00+00:00,95098.921875,95166.7734375,95088.328125,95128.3046875,0
2026-01-18 00:00:00+00:00,95061.84375,95189.4921875,95054.734375,95112.3984375,67320832
2026-01-18 01:00:00+00:00,94908.953125,95062.1328125,94848.9296875,95062.1328125,310758400
2026-01-18 02:00:00+00:00,94977.703125,95018.2578125,94851.5,94926.140625,0
2026-01-18 03:00:00+00:00,95147.21875,95152.140625,94980.296875,94980.296875,86411264
2026-01-18 04:00:00+00:00,95059.859375,95146.0,95038.8984375,95121.0546875,0
2026-01-18 05:00:00+00:00,95154.515625,95189.578125,95025.65625,95059.390625,149681152
2026-01-18 06:00:00+00:00,95136.4921875,95171.390625,95112.2109375,95134.3046875,37563392
2026-01-18 07:00:00+00:00,95023.484375,95141.3046875,94995.9296875,95137.25,61304832
2026-01-18 08:00:00+00:00,95146.9765625,95159.0234375,94977.6953125,94999.828125,0
2026-01-18 09:00:00+00:00,95236.4140625,95245.3203125,95122.953125,95146.78125,291320832
2026-01-18 10:00:00+00:00,95137.8203125,95237.7890625,95064.1484375,95230.1171875,439664640
2026-01-18 11:00:00+00:00,95124.703125,95142.8203125,95038.8828125,95134.15625,0
2026-01-18 12:00:00+00:00,95049.40625,95135.609375,95049.40625,95129.015625,0
2026-01-18 13:00:00+00:00,95115.234375,95146.4375,94884.125,95066.609375,311855104
2026-01-18 14:00:00+00:00,94904.9375,95275.953125,94904.9375,95118.6171875,444989440
2026-01-18 15:00:00+00:00,95088.28125,95088.28125,94891.65625,94931.953125,0
2026-01-18 16:00:00+00:00,95139.5,95157.6796875,95044.390625,95082.828125,0
2026-01-18 17:00:00+00:00,95171.609375,95233.15625,95121.7890625,95124.078125,6135808
2026-01-18 18:00:00+00:00,95439.3671875,95488.1796875,95155.28125,95229.9375,440893440
2026-01-18 19:00:00+00:00,95334.5625,95475.015625,95308.9921875,95408.9921875,524771328
2026-01-18 20:00:00+00:00,95266.8046875,95406.9765625,95260.4609375,95345.9609375,129189888
2026-01-18 21:00:00+00:00,95388.8515625,95396.859375,95245.46875,95266.96875,0
2026-01-18 22:00:00+00:00,95458.40625,95481.4296875,95363.46875,95389.390625,90507264
2026-01-18 23:00:00+00:00,93614.421875,95416.59375,93595.4140625,95416.59375,3325755392
2026-01-19 00:00:00+00:00,92697.59375,93646.9140625,92286.546875,93646.9140625,6988539904
2026-01-19 01:00:00+00:00,92509.7265625,92792.6171875,92234.4140625,92703.4140625,1805570048
2026-01-19 02:00:00+00:00,92518.2109375,92612.5703125,92366.15625,92529.109375,1139877888
2026-01-19 03:00:00+00:00,92642.5625,92740.625,92481.3828125,92536.8203125,874809344
2026-01-19 04:00:00+00:00,92674.09375,92682.65625,92481.0,92654.5546875,822702080
2026-01-19 05:00:00+00:00,92484.2890625,92710.4765625,92484.2734375,92630.9921875,438132736
2026-01-19 06:00:00+00:00,92511.3046875,92565.40625,92381.03125,92481.125,710830080
2026-01-19 07:00:00+00:00,92792.71875,92792.71875,92517.8203125,92534.484375,606826496
2026-01-19 08:00:00+00:00,93259.109375,93259.109375,92696.0390625,92793.3515625,2015547392
2026-01-19 09:00:00+00:00,92993.5625,93238.890625,92911.3828125,93238.890625,0
2026-01-19 10:00:00+00:00,92999.53125,93021.6953125,92843.3125,92993.8359375,120508416
2026-01-19 11:00:00+00:00,93140.140625,93225.7734375,92931.7421875,93002.109375,1161461760
2026-01-19 12:00:00+00:00,92996.1953125,93153.4375,92969.1953125,93136.5390625,975622144
2026-01-19 13:00:00+00:00,92964.34375,93071.46875,92829.953125,93013.1015625,194220032
2026-01-19 14:00:00+00:00,92768.84375,92976.765625,92677.9453125,92974.21875,0
2026-01-19 15:00:00+00:00,93022.8125,93022.8125,92776.3125,92776.3125,568815616
2026-01-19 16:00:00+00:00,93298.6640625,93320.265625,92965.234375,93003.4296875,601255936
2026-01-19 17:00:00+00:00,93182.34375,93345.34375,93100.703125,93273.6015625,543985664
2026-01-19 18:00:00+00:00,93003.1875,93207.0390625,92884.6015625,93184.4609375,0
2026-01-19 19:00:00+00:00,93079.109375,93095.921875,92960.28125,93002.796875,0
2026-01-19 20:00:00+00:00,93091.734375,93215.546875,93048.0078125,93067.625,107687936
2026-01-19 21:00:00+00:00,92975.2578125,93249.3515625,92955.578125,93077.25,351973376
2026-01-19 22:00:00+00:00,92570.8125,92976.5703125,92570.8125,92968.515625,332480512
2026-01-19 23:00:00+00:00,92548.5,92643.53125,92152.296875,92516.0859375,0
2026-01-20 00:00:00+00:00,92606.875,92796.171875,92300.734375,92583.640625,0
2026-01-20 01:00:00+00:00,92757.5,92797.2109375,92490.6171875,92637.40625,0
2026-01-20 02:00:00+00:00,92464.546875,92645.9296875,92335.1796875,92645.9296875,0
2026-01-20 03:00:00+00:00,92357.453125,92540.9296875,92217.1171875,92510.4921875,0
2026-01-20 04:00:00+00:00,91954.4921875,92385.4921875,91954.4921875,92367.1171875,0
2026-01-20 05:00:00+00:00,91604.171875,91988.40625,91332.03125,91988.40625,2795505664
2026-01-20 06:00:00+00:00,90770.21875,91556.8984375,90714.109375,91556.8984375,2230145024
2026-01-20 07:00:00+00:00,91076.8671875,91197.2421875,90816.7578125,90816.7578125,579307520
2026-01-20 08:00:00+00:00,90998.25,91141.125,90623.09375,91083.25,499728384
2026-01-20 09:00:00+00:00,90938.984375,90998.7265625,90840.2421875,90998.7265625,0
2026-01-20 10:00:00+00:00,91184.6796875,91188.875,90900.21875,90931.65625,0
2026-01-20 11:00:00+00:00,91146.7578125,91334.3828125,91146.7578125,91176.0,165572608
2026-01-20 12:00:00+00:00,91195.4375,91205.4296875,90981.8515625,91131.4609375,276025344
2026-01-20 13:00:00+00:00,90871.96875,91199.3203125,90772.796875,91192.8125,484593664
2026-01-20 14:00:00+00:00,90583.90625,91273.8984375,90302.3515625,90869.0625,2314514432
2026-01-20 15:00:00+00:00,90429.4609375,90670.4375,89835.34375,90461.1796875,3672580096
2026-01-20 16:00:00+00:00,90095.3359375,90856.9453125,89990.1484375,90583.625,1268162560
2026-01-20 17:00:00+00:00,89671.7265625,90372.078125,89424.9375,90072.9609375,2078396416
2026-01-20 18:00:00+00:00,89393.78125,89815.71875,89311.7578125,89675.8359375,1880948736
2026-01-20 19:00:00+00:00,89597.7265625,89651.1484375,89193.546875,89387.1328125,1656410112
2026-01-20 20:00:00+00:00,89504.59375,89697.8359375,89297.7109375,89600.03125,1510215680
2026-01-20 21:00:00+00:00,89416.03125,89699.453125,89311.140625,89588.1484375,583491584
2026-01-20 22:00:00+00:00,88411.828125,89511.6328125,87954.25,89405.296875,2148122624
2026-01-20 23:00:00+00:00,88339.6171875,88405.0390625,87828.9140625,88405.0390625,0
2026-01-21 00:00:00+00:00,88816.96875,88844.9375,88163.0546875,88321.28125,2648227840
2026-01-21 01:00:00+00:00,88909.5859375,89033.203125,88764.1640625,88814.421875,280936448
2026-01-21 02:00:00+00:00,88958.2265625,89198.4609375,88881.53125,88912.34375,866316288
2026-01-21 03:00:00+00:00,89315.8828125,89455.671875,88940.71875,88940.71875,185372672
2026-01-21 04:00:00+00:00,89352.0078125,89503.46875,89256.34375,89315.8828125,587218944
2026-01-21 05:00:00+00:00,89813.7734375,89972.5234375,89335.65625,89335.65625,0
2026-01-21 06:00:00+00:00,89527.296875,89842.734375,89409.96875,89842.734375,0
2026-01-21 07:00:00+00:00,89049.6171875,89638.125,88987.125,89542.9375,22372352
2026-01-21 08:00:00+00:00,89101.4921875,89262.65625,88894.2578125,89112.140625,0
2026-01-21 09:00:00+00:00,88984.3203125,89381.4921875,88984.3203125,89096.578125,0
2026-01-21 10:00:00+00:00,89175.625,89283.7578125,89008.3359375,89008.3984375,103473152
2026-01-21 11:00:00+00:00,88687.1328125,89274.3046875,88652.5859375,89158.875,0
2026-01-21 12:00:00+00:00,88647.78125,88726.515625,88190.734375,88694.875,2625662976
2026-01-21 13:00:00+00:00,88700.5,88919.2109375,88505.4296875,88655.0546875,0
2026-01-21 14:00:00+00:00,89829.578125,89869.4609375,88549.03125,88599.59375,2650615808
2026-01-21 15:00:00+00:00,90238.5859375,90412.0625,89721.328125,89722.8828125,0
2026-01-21 16:00:00+00:00,87585.9921875,90231.1484375,87585.9921875,90192.3828125,340979712
2026-01-21 17:00:00+00:00,87895.9296875,87927.9921875,87240.59375,87527.5546875,3013287936
2026-01-21 18:00:00+00:00,88377.2890625,88505.5859375,87563.40625,87872.296875,635789312
2026-01-21 19:00:00+00:00,90246.1328125,90284.2578125,88205.5546875,88390.3046875,2162290688
2026-01-21 20:00:00+00:00,90094.9453125,90271.765625,89400.9765625,90271.765625,708415488
2026-01-21 21:00:00+00:00,90194.1328125,90232.65625,89955.09375,90095.609375,331280384
2026-01-21 22:00:00+00:00,89782.7421875,90309.03125,89779.609375,90171.5859375,0
2026-01-21 23:00:00+00:00,89368.671875,90118.4921875,89306.90625,89735.8671875,0
2026-01-22 00:00:00+00:00,89814.7421875,89931.953125,89372.4296875,89372.4296875,0
2026-01-22 01:00:00+00:00,90045.375,90078.8984375,89772.5625,89823.671875,0
2026-01-22 02:00:00+00:00,89860.421875,90254.0546875,89786.90625,90030.71875,0
2026-01-22 03:00:00+00:00,89806.5078125,90058.765625,89649.703125,89857.9296875,0
2026-01-22 04:00:00+00:00,89961.8203125,89975.3671875,89745.5078125,89799.9140625,0
2026-01-22 05:00:00+00:00,89859.625,89974.5625,89843.46875,89928.8828125,0
2026-01-22 06:00:00+00:00,90108.515625,90115.2890625,89823.6484375,89937.40625,0
2026-01-22 07:00:00+00:00,89713.28125,90104.0390625,89713.28125,90085.953125,0
2026-01-22 08:00:00+00:00,89823.0078125,89868.625,89688.9609375,89737.8359375,0
2026-01-22 09:00:00+00:00,89947.0625,90042.640625,89820.1171875,89823.6015625,0
2026-01-22 10:00:00+00:00,90011.8125,90013.328125,89884.875,89947.3203125,991895552
2026-01-22 11:00:00+00:00,89853.8828125,90053.109375,89825.8671875,90005.0859375,0
2026-01-22 12:00:00+00:00,89935.0,89985.984375,89803.6484375,89853.265625,0
2026-01-22 13:00:00+00:00,89521.828125,90220.1015625,89424.3359375,89937.5703125,94830592
2026-01-22 14:00:00+00:00,89121.171875,89596.09375,89056.0546875,89534.890625,0
2026-01-22 15:00:00+00:00,88943.0234375,89265.7109375,88438.4453125,89030.96875,16252928
2026-01-22 16:00:00+00:00,88906.21875,89120.75,88648.4296875,88937.2578125,0
2026-01-22 17:00:00+00:00,89447.0625,89447.0625,88946.9453125,88946.9453125,0
2026-01-22 18:00:00+00:00,89221.640625,89672.359375,89221.640625,89484.3203125,0
2026-01-22 19:00:00+00:00,89729.1796875,89809.1328125,89074.765625,89236.59375,0
2026-01-22 20:00:00+00:00,89373.109375,89835.3984375,89358.2734375,89704.7109375,0
2026-01-22 21:00:00+00:00,89166.453125,89555.8828125,89166.453125,89481.0390625,0
2026-01-22 22:00:00+00:00,89252.34375,89432.0625,89098.59375,89170.6953125,0
2026-01-22 23:00:00+00:00,89164.4609375,89197.2890625,89086.1484375,89197.2890625,0
2026-01-23 00:00:00+00:00,89503.7421875,89536.5859375,89362.640625,89460.1953125,1588764672
2026-01-23 01:00:00+00:00,89725.34375,89750.7734375,89464.34375,89464.34375,973787136
